Street,HouseNr,PIN,Latitude,Longitude,TERMIN001,TERMIN002,TERMIN003
Rheindorfer Str.,114,53225,50.745109266666674,7.1168160333333335,2025-04-04,2025-09-02,2025-12-09
Rheindorfer Str.,115,53225,50.7451411,7.1165069,2025-04-04,2025-09-02,2025-12-09
Rheindorfer Str.,116,53225,50.74521762,7.116804580000002,2025-04-04,2025-09-02,2025-12-09
Rheindorfer Str.,117,53225,50.7452519,7.1164733,2025-04-04,2025-09-02,2025-12-09
Rheindorfer Str.,118,53225,50.745274783333336,7.116719233333334,2025-04-04,2025-09-02,2025-12-09
Rheindorfer Str.,119,53225,50.74533915,7.11643535,2025-04-04,2025-09-02,2025-12-09
Rheindorfer Str.,12,53225,50.740476933333326,7.1184051,2025-04-04,2025-09-02,2025-12-09
Rheindorfer Str.,120,53225,50.74536974,7.11670776,2025-04-04,2025-09-02,2025-12-09
Rheindorfer Str.,122,53225,50.74544897,7.11672854,2025-04-04,2025-09-02,2025-12-09
Rheindorfer Str.,126,53225,50.74560208571429,7.116630885714287,2025-04-04,2025-09-02,2025-12-09
Rheindorfer Str.,127,53225,50.745619771428565,7.116341657142859,2025-04-04,2025-09-02,2025-12-09
Rheindorfer Str.,128,53225,50.74579846829268,7.117556287804879,2025-04-04,2025-09-02,2025-12-09
Rheindorfer Str.,129,53225,50.745738442857146,7.116326399999999,2025-04-04,2025-09-02,2025-12-09
Rheindorfer Str.,13,53225,50.74038292727273,7.1180013272727285,2025-04-04,2025-09-02,2025-12-09
Rheindorfer Str.,131,53225,50.74579728333333,7.116341300000001,2025-04-04,2025-09-02,2025-12-09
Rheindorfer Str.,133,53225,50.74587986153846,7.116200384615384,2025-04-04,2025-09-02,2025-12-09
Rheindorfer Str.,134,53225,50.746139746428575,7.117492814285717,2025-04-04,2025-09-02,2025-12-09
Rheindorfer Str.,135,53225,50.74606431666666,7.116313783333333,2025-04-04,2025-09-02,2025-12-09
Rheindorfer Str.,136,53225,50.7461196,7.116527346666667,2025-04-04,2025-09-02,2025-12-09
Rheindorfer Str.,138,53225,50.74626620454544,7.116689927272727,2025-04-04,2025-09-02,2025-12-09
Rheindorfer Str.,139,53225,50.7461941,7.116362825,2025-04-04,2025-09-02,2025-12-09
Rheindorfer Str.,14,53225,50.74056231111112,7.118347355555555,2025-04-04,2025-09-02,2025-12-09
Rheindorfer Str.,141,53225,50.74624269999999,7.116314933333334,2025-04-04,2025-09-02,2025-12-09
Rheindorfer Str.,142,53225,50.74639057142857,7.116779857142857,2025-04-04,2025-09-02,2025-12-09
Rheindorfer Str.,143,53225,50.74637810000001,7.1163126000000005,2025-04-04,2025-09-02,2025-12-09
Rheindorfer Str.,144,53225,50.746456875,7.116737199999999,2025-04-04,2025-09-02,2025-12-09
Rheindorfer Str.,145,53225,50.74647595,7.116359775,2025-04-04,2025-09-02,2025-12-09
Rheindorfer Str.,146,53225,50.74652581428571,7.116743957142858,2025-04-04,2025-09-02,2025-12-09
Rheindorfer Str.,147,53225,50.74655895,7.116338916666667,2025-04-04,2025-09-02,2025-12-09
Rheindorfer Str.,148,53225,50.746582722222215,7.116823866666667,2025-04-04,2025-09-02,2025-12-09
Rheindorfer Str.,149,53225,50.7466395,7.116350557142857,2025-04-04,2025-09-02,2025-12-09
Rheindorfer Str.,15,53225,50.74044056666667,7.117949583333332,2025-04-04,2025-09-02,2025-12-09
Rheindorfer Str.,150,53225,50.74668810000001,7.116760619999999,2025-04-04,2025-09-02,2025-12-09
Rheindorfer Str.,151,53225,50.74672313999999,7.116404739999998,2025-04-04,2025-09-02,2025-12-09
Rheindorfer Str.,152,53225,50.74678595,7.116763683333335,2025-04-04,2025-09-02,2025-12-09
Rheindorfer Str.,155,53225,50.74693020833333,7.116274766666667,2025-04-04,2025-09-02,2025-12-09
Rheindorfer Str.,156,53225,50.746896787500006,7.116733549999999,2025-04-04,2025-09-02,2025-12-09
Rheindorfer Str.,157,53225,50.74706175555555,7.116395388888888,2025-04-04,2025-09-02,2025-12-09
Rheindorfer Str.,158,53225,50.7469474,7.116794899999999,2025-04-04,2025-09-02,2025-12-09
Rheindorfer Str.,159,53225,50.7471714,7.116417525,2025-04-04,2025-09-02,2025-12-09
Rheindorfer Str.,16,53225,50.74062725,7.118308466666666,2025-04-04,2025-09-02,2025-12-09
Rheindorfer Str.,160,53225,50.74707592,7.116696500000001,2025-04-04,2025-09-02,2025-12-09
Rheindorfer Str.,161,53225,50.7473,7.116382614285714,2025-04-04,2025-09-02,2025-12-09
Rheindorfer Str.,162,53225,50.74719752727274,7.116837963636365,2025-04-04,2025-09-02,2025-12-09
Rheindorfer Str.,164,53225,50.74744028,7.11711044,2025-04-04,2025-09-02,2025-12-09
Rheindorfer Str.,165,53225,50.74742022857144,7.116535242857142,2025-04-04,2025-09-02,2025-12-09
Rheindorfer Str.,166,53225,50.747455916666674,7.116783566666666,2025-04-04,2025-09-02,2025-12-09
Rheindorfer Str.,167,53225,50.74745763333334,7.116526866666667,2025-04-04,2025-09-02,2025-12-09
Rheindorfer Str.,168,53225,50.74750828333333,7.116801083333333,2025-04-04,2025-09-02,2025-12-09
Rheindorfer Str.,17,53225,50.7405079,7.117894471428572,2025-04-04,2025-09-02,2025-12-09
Rheindorfer Str.,170,53225,50.74757602,7.1167463,2025-04-04,2025-09-02,2025-12-09
Rheindorfer Str.,171,53225,50.747695,7.1163082,2025-04-04,2025-09-02,2025-12-09
Rheindorfer Str.,172,53225,50.74763965,7.1167996,2025-04-04,2025-09-02,2025-12-09
Rheindorfer Str.,18,53225,50.740733475,7.1182931375,2025-04-04,2025-09-02,2025-12-09
Rheindorfer Str.,19,53225,50.74056218,7.11784274,2025-04-04,2025-09-02,2025-12-09
Rheindorfer Str.,21,53225,50.74063452,7.1178796,2025-04-04,2025-09-02,2025-12-09
Rheindorfer Str.,22,53225,50.74092932,7.11810734,2025-04-04,2025-09-02,2025-12-09
Rheindorfer Str.,23,53225,50.74072617777778,7.117824066666667,2025-04-04,2025-09-02,2025-12-09
Rheindorfer Str.,24,53225,50.741130525,7.118088824999999,2025-04-04,2025-09-02,2025-12-09
Rheindorfer Str.,25,53225,50.74084233333333,7.117761533333333,2025-04-04,2025-09-02,2025-12-09
Rheindorfer Str.,26,53225,50.74119403750001,7.1180275,2025-04-04,2025-09-02,2025-12-09
Rheindorfer Str.,3,53225,50.74000635000001,7.11816515,2025-04-04,2025-09-02,2025-12-09
Rheindorfer Str.,31,53225,50.7411499,7.1176103,2025-04-04,2025-09-02,2025-12-09
Rheindorfer Str.,33,53225,50.7412677,7.117570655555555,2025-04-04,2025-09-02,2025-12-09
Rheindorfer Str.,35,53225,50.7413685,7.117543314285714,2025-04-04,2025-09-02,2025-12-09
Rheindorfer Str.,36,53225,50.74144171428571,7.117941028571429,2025-04-04,2025-09-02,2025-12-09
Rheindorfer Str.,38,53225,50.74150595,7.117893499999999,2025-04-04,2025-09-02,2025-12-09
Rheindorfer Str.,39,53225,50.74154084999999,7.117508787499999,2025-04-04,2025-09-02,2025-12-09
Rheindorfer Str.,40,53225,50.74160376666666,7.117869255555555,2025-04-04,2025-09-02,2025-12-09
Rheindorfer Str.,41,53225,50.741782,7.1175353,2025-04-04,2025-09-02,2025-12-09
Rheindorfer Str.,42,53225,50.74182623636364,7.117862890909091,2025-04-04,2025-09-02,2025-12-09
Rheindorfer Str.,43,53225,50.74182984,7.117493429999999,2025-04-04,2025-09-02,2025-12-09
Rheindorfer Str.,44,53225,50.74191432222223,7.117855811111111,2025-04-04,2025-09-02,2025-12-09
Rheindorfer Str.,45,53225,50.7419002375,7.117412612499999,2025-04-04,2025-09-02,2025-12-09
Rheindorfer Str.,46,53225,50.74198213333333,7.11786445,2025-04-04,2025-09-02,2025-12-09
Rheindorfer Str.,47,53225,50.74198725714285,7.117382614285714,2025-04-04,2025-09-02,2025-12-09
Rheindorfer Str.,48,53225,50.74205184285714,7.1178164142857145,2025-04-04,2025-09-02,2025-12-09
Rheindorfer Str.,49,53225,50.74211757142857,7.117279000000001,2025-04-04,2025-09-02,2025-12-09
Rheindorfer Str.,5,53225,50.74006952857142,7.118105128571428,2025-04-04,2025-09-02,2025-12-09
Rheindorfer Str.,50,53225,50.742117975,7.117730025,2025-04-04,2025-09-02,2025-12-09
Rheindorfer Str.,51,53225,50.74218290000001,7.117285833333334,2025-04-04,2025-09-02,2025-12-09
Rheindorfer Str.,52,53225,50.742265875,7.117795666666666,2025-04-04,2025-09-02,2025-12-09
Rheindorfer Str.,53,53225,50.74224409999999,7.117261,2025-04-04,2025-09-02,2025-12-09
Rheindorfer Str.,54,53225,50.74232805,7.117745983333333,2025-04-04,2025-09-02,2025-12-09
Rheindorfer Str.,55,53225,50.7423222,7.11727775,2025-04-04,2025-09-02,2025-12-09
Rheindorfer Str.,56,53225,50.74237746,7.117697679999999,2025-04-04,2025-09-02,2025-12-09
Rheindorfer Str.,57,53225,50.74239858333333,7.117225049999999,2025-04-04,2025-09-02,2025-12-09
Rheindorfer Str.,58,53225,50.74248406666667,7.117714666666667,2025-04-04,2025-09-02,2025-12-09
Rheindorfer Str.,59,53225,50.742474375,7.1172494,2025-04-04,2025-09-02,2025-12-09
Rheindorfer Str.,6,53225,50.740211720000005,7.11843406,2025-04-04,2025-09-02,2025-12-09
Rheindorfer Str.,60,53225,50.74259656999999,7.1176023750000015,2025-04-04,2025-09-02,2025-12-09
Rheindorfer Str.,61,53225,50.74253432,7.117211559999999,2025-04-04,2025-09-02,2025-12-09
Rheindorfer Str.,63,53225,50.74261914,7.11718816,2025-04-04,2025-09-02,2025-12-09
Rheindorfer Str.,64,53225,50.74270142500001,7.1176173625,2025-04-04,2025-09-02,2025-12-09
Rheindorfer Str.,65,53225,50.74270676666666,7.117163933333333,2025-04-04,2025-09-02,2025-12-09
Rheindorfer Str.,66,53225,50.742769,7.117568716666668,2025-04-04,2025-09-02,2025-12-09
Rheindorfer Str.,67,53225,50.74274500909091,7.116988763636363,2025-04-04,2025-09-02,2025-12-09
Rheindorfer Str.,7,53225,50.74014608,7.11811522,2025-04-04,2025-09-02,2025-12-09
Rheindorfer Str.,72,53225,50.74308875714286,7.117570528571428,2025-04-04,2025-09-02,2025-12-09
Rheindorfer Str.,75,53225,50.7430136,7.11707,2025-04-04,2025-09-02,2025-12-09
Rheindorfer Str.,76,53225,50.743288775,7.117577025,2025-04-04,2025-09-02,2025-12-09
Rheindorfer Str.,77,53225,50.7430853,7.1171098,2025-04-04,2025-09-02,2025-12-09
Rheindorfer Str.,79,53225,50.7432034,7.1170712,2025-04-04,2025-09-02,2025-12-09
Rheindorfer Str.,80,53225,50.74338662,7.11744318,2025-04-04,2025-09-02,2025-12-09
Rheindorfer Str.,81,53225,50.7433757,7.117037,2025-04-04,2025-09-02,2025-12-09
Rheindorfer Str.,83,53225,50.74344245,7.116981766666666,2025-04-04,2025-09-02,2025-12-09
Rheindorfer Str.,84,53225,50.74354818571428,7.117436400000001,2025-04-04,2025-09-02,2025-12-09
Rheindorfer Str.,85,53225,50.74350932857143,7.116911328571428,2025-04-04,2025-09-02,2025-12-09
Rheindorfer Str.,86,53225,50.74368414285715,7.117330228571428,2025-04-04,2025-09-02,2025-12-09
Rheindorfer Str.,87,53225,50.74359097999999,7.116933,2025-04-04,2025-09-02,2025-12-09
Rheindorfer Str.,88,53225,50.7437518,7.117331885714286,2025-04-04,2025-09-02,2025-12-09
Rheindorfer Str.,89,53225,50.74366135,7.116939224999999,2025-04-04,2025-09-02,2025-12-09
Rheindorfer Str.,90,53225,50.74388711666666,7.11724645,2025-04-04,2025-09-02,2025-12-09
Rheindorfer Str.,91,53225,50.743732083333335,7.116842233333334,2025-04-04,2025-09-02,2025-12-09
Rheindorfer Str.,92,53225,50.7439885,7.1176490647058825,2025-04-04,2025-09-02,2025-12-09
Rheindorfer Str.,93,53225,50.743822025,7.116888,2025-04-04,2025-09-02,2025-12-09
Rheindorfer Str.,94,53225,50.74402728,7.11718664,2025-04-04,2025-09-02,2025-12-09
Rheindorfer Str.,95,53225,50.74388495,7.116869025,2025-04-04,2025-09-02,2025-12-09
Rheindorfer Str.,96,53225,50.744129166666674,7.117159283333333,2025-04-04,2025-09-02,2025-12-09
Rheindorfer Str.,97,53225,50.74398488,7.11684044,2025-04-04,2025-09-02,2025-12-09
Rheindorfer Str.,99,53225,50.7440605,7.116812899999999,2025-04-04,2025-09-02,2025-12-09
Stiftsstr.,1,53225,50.7511206,7.11597495,2025-04-04,2025-09-02,2025-12-09
Stiftsstr.,10,53225,50.750978075,7.117109225,2025-04-04,2025-09-02,2025-12-09
Stiftsstr.,14,53225,50.75106101111111,7.117482011111112,2025-04-04,2025-09-02,2025-12-09
Stiftsstr.,15,53225,50.751198225,7.116960175,2025-04-04,2025-09-02,2025-12-09
Stiftsstr.,16,53225,50.7510777,7.117588579999999,2025-04-04,2025-09-02,2025-12-09
Stiftsstr.,17,53225,50.75124974285716,7.117106264285715,2025-04-04,2025-09-02,2025-12-09
Stiftsstr.,18,53225,50.75107070909091,7.117702272727272,2025-04-04,2025-09-02,2025-12-09
Stiftsstr.,2,53225,50.75097041666667,7.116139816666667,2025-04-04,2025-09-02,2025-12-09
Stiftsstr.,20,53225,50.75111665,7.11784805,2025-04-04,2025-09-02,2025-12-09
Stiftsstr.,22,53225,50.7510994,7.11793668,2025-04-04,2025-09-02,2025-12-09
Stiftsstr.,23,53225,50.751348875,7.117728425,2025-04-04,2025-09-02,2025-12-09
Stiftsstr.,24,53225,50.7511389,7.118103075,2025-04-04,2025-09-02,2025-12-09
Stiftsstr.,25,53225,50.7513466,7.11788608,2025-04-04,2025-09-02,2025-12-09
Stiftsstr.,26,53225,50.75111247142858,7.118215385714286,2025-04-04,2025-09-02,2025-12-09
Stiftsstr.,27,53225,50.75137158,7.11798664,2025-04-04,2025-09-02,2025-12-09
Stiftsstr.,28,53225,50.75116873333334,7.118368966666668,2025-04-04,2025-09-02,2025-12-09
Stiftsstr.,29,53225,50.7514884,7.118165100000001,2025-04-04,2025-09-02,2025-12-09
Stiftsstr.,30,53225,50.75117903333334,7.118437950000001,2025-04-04,2025-09-02,2025-12-09
Stiftsstr.,31,53225,50.7515357,7.118253472727274,2025-04-04,2025-09-02,2025-12-09
Stiftsstr.,32,53225,50.7512034,7.118617075,2025-04-04,2025-09-02,2025-12-09
Stiftsstr.,33,53225,50.7514042,7.118449009999999,2025-04-04,2025-09-02,2025-12-09
Stiftsstr.,34,53225,50.7510453909091,7.118791163636363,2025-04-04,2025-09-02,2025-12-09
Stiftsstr.,35,53225,50.751407925,7.118575949999999,2025-04-04,2025-09-02,2025-12-09
Stiftsstr.,36,53225,50.7512282,7.118926925,2025-04-04,2025-09-02,2025-12-09
Stiftsstr.,37,53225,50.75152529,7.118738400000001,2025-04-04,2025-09-02,2025-12-09
Stiftsstr.,38,53225,50.75123775,7.119011275,2025-04-04,2025-09-02,2025-12-09
Stiftsstr.,39,53225,50.751442725,7.1188605,2025-04-04,2025-09-02,2025-12-09
Stiftsstr.,4,53225,50.75095958,7.116377300000001,2025-04-04,2025-09-02,2025-12-09
Stiftsstr.,40,53225,50.751247225,7.119094925000001,2025-04-04,2025-09-02,2025-12-09
Stiftsstr.,41,53225,50.7514685,7.119046671428571,2025-04-04,2025-09-02,2025-12-09
Stiftsstr.,42,53225,50.75125208333333,7.119195183333333,2025-04-04,2025-09-02,2025-12-09
Stiftsstr.,43,53225,50.751473425,7.119140125,2025-04-04,2025-09-02,2025-12-09
Stiftsstr.,45,53225,50.75151936,7.1193278300000005,2025-04-04,2025-09-02,2025-12-09
Stiftsstr.,46,53225,50.75126453333333,7.1194578,2025-04-04,2025-09-02,2025-12-09
Stiftsstr.,5,53225,50.7511391,7.116271514285715,2025-04-04,2025-09-02,2025-12-09
Stiftsstr.,6,53225,50.750941350000005,7.116694275,2025-04-04,2025-09-02,2025-12-09
Stiftsstr.,7,53225,50.75114016,7.11642272,2025-04-04,2025-09-02,2025-12-09
Stiftsstr.,8,53225,50.75096255,7.11695485,2025-04-04,2025-09-02,2025-12-09
Stiftsstr.,9,53225,50.75123444545455,7.116617936363638,2025-04-04,2025-09-02,2025-12-09
Tentenstr.,1,53225,50.74482571,7.114972610000001,2025-04-04,2025-09-02,2025-12-09
Tentenstr.,2,53225,50.74496885,7.1159890500000005,2025-04-04,2025-09-02,2025-12-09
Tentenstr.,3,53225,50.74451680999999,7.11504693,2025-04-04,2025-09-02,2025-12-09
Tentenstr.,4,53225,50.74469846666667,7.115473566666666,2025-04-04,2025-09-02,2025-12-09
Tentenstr.,5,53225,50.74413056,7.1150193900000005,2025-04-04,2025-09-02,2025-12-09
Vilicher Str.,1,53225,50.74842816666666,7.117584908333335,2025-04-04,2025-09-02,2025-12-09
Vilicher Str.,10,53225,50.748666657142856,7.118290485714286,2025-04-04,2025-09-02,2025-12-09
Vilicher Str.,11,53225,50.74894818,7.1183387200000015,2025-04-04,2025-09-02,2025-12-09
Vilicher Str.,12,53225,50.748707033333325,7.118412855555556,2025-04-04,2025-09-02,2025-12-09
Vilicher Str.,13,53225,50.7490338,7.118591433333333,2025-04-04,2025-09-02,2025-12-09
Vilicher Str.,14,53225,50.74875185,7.118497850000001,2025-04-04,2025-09-02,2025-12-09
Vilicher Str.,15,53225,50.74915494615384,7.118650892307692,2025-04-04,2025-09-02,2025-12-09
Vilicher Str.,16,53225,50.7490724,7.118635376470588,2025-04-04,2025-09-02,2025-12-09
Vilicher Str.,18,53225,50.748831975,7.11872605,2025-04-04,2025-09-02,2025-12-09
Vilicher Str.,19,53225,50.7492308625,7.1188656625,2025-04-04,2025-09-02,2025-12-09
Vilicher Str.,2,53225,50.7482499,7.117864908333334,2025-04-04,2025-09-02,2025-12-09
Vilicher Str.,20,53225,50.74885020000001,7.118953725,2025-04-04,2025-09-02,2025-12-09
Vilicher Str.,21,53225,50.74927362,7.11898776,2025-04-04,2025-09-02,2025-12-09
Vilicher Str.,22,53225,50.7485801875,7.119186487500001,2025-04-04,2025-09-02,2025-12-09
Vilicher Str.,23,53225,50.749360720000006,7.119160819999999,2025-04-04,2025-09-02,2025-12-09
Vilicher Str.,24,53225,50.74894657619048,7.119258133333331,2025-04-04,2025-09-02,2025-12-09
Vilicher Str.,25,53225,50.74940604,7.119275859999999,2025-04-04,2025-09-02,2025-12-09
Vilicher Str.,26,53225,50.74907041428572,7.11941307142857,2025-04-04,2025-09-02,2025-12-09
Vilicher Str.,27,53225,50.74955226,7.11929399,2025-04-04,2025-09-02,2025-12-09
Vilicher Str.,3,53225,50.74866155833333,7.117805308333332,2025-04-04,2025-09-02,2025-12-09
Vilicher Str.,36,53225,50.74956008,7.12014313,2025-04-04,2025-09-02,2025-12-09
Vilicher Str.,38,53225,50.74967423333334,7.1202583,2025-04-04,2025-09-02,2025-12-09
Vilicher Str.,39,53225,50.74984659090908,7.1202855909090905,2025-04-04,2025-09-02,2025-12-09
Vilicher Str.,4,53225,50.74845536666667,7.1179686,2025-04-04,2025-09-02,2025-12-09
Vilicher Str.,40,53225,50.74967102222222,7.120455866666668,2025-04-04,2025-09-02,2025-12-09
Vilicher Str.,41,53225,50.749908884615394,7.120328123076923,2025-04-04,2025-09-02,2025-12-09
Vilicher Str.,42,53225,50.7497751,7.120601616666666,2025-04-04,2025-09-02,2025-12-09
Vilicher Str.,43,53225,50.75009691428571,7.120433685714287,2025-04-04,2025-09-02,2025-12-09
Vilicher Str.,44,53225,50.74983475,7.1207624,2025-04-04,2025-09-02,2025-12-09
Vilicher Str.,45,53225,50.75014684,7.12054154,2025-04-04,2025-09-02,2025-12-09
Vilicher Str.,46,53225,50.75003458,7.120810279999999,2025-04-04,2025-09-02,2025-12-09
Vilicher Str.,47,53225,50.750202675,7.12077455,2025-04-04,2025-09-02,2025-12-09
Vilicher Str.,49,53225,50.75027802857143,7.120844257142858,2025-04-04,2025-09-02,2025-12-09
Vilicher Str.,5,53225,50.7487005,7.117922900000001,2025-04-04,2025-09-02,2025-12-09
Vilicher Str.,50,53225,50.75014497142856,7.121041114285715,2025-04-04,2025-09-02,2025-12-09
Vilicher Str.,51,53225,50.75044217,7.120988039999999,2025-04-04,2025-09-02,2025-12-09
Vilicher Str.,52,53225,50.750194140000005,7.121087659999999,2025-04-04,2025-09-02,2025-12-09
Vilicher Str.,53,53225,50.750573325000005,7.12105365,2025-04-04,2025-09-02,2025-12-09
Vilicher Str.,54,53225,50.7502520625,7.121217087500001,2025-04-04,2025-09-02,2025-12-09
Vilicher Str.,55,53225,50.75076543333333,7.121139533333334,2025-04-04,2025-09-02,2025-12-09
Vilicher Str.,56,53225,50.75037695,7.121374183333333,2025-04-04,2025-09-02,2025-12-09
Vilicher Str.,58,53225,50.750516833333336,7.1215007,2025-04-04,2025-09-02,2025-12-09
Vilicher Str.,59,53225,50.75077626666667,7.1213938,2025-04-04,2025-09-02,2025-12-09
Vilicher Str.,6,53225,50.748522575,7.118137683333334,2025-04-04,2025-09-02,2025-12-09
Vilicher Str.,60,53225,50.750582962500005,7.121586375000001,2025-04-04,2025-09-02,2025-12-09
Vilicher Str.,61,53225,50.75093156249999,7.121475875,2025-04-04,2025-09-02,2025-12-09
Vilicher Str.,62,53225,50.750689075,7.121712250000001,2025-04-04,2025-09-02,2025-12-09
Vilicher Str.,64,53225,50.75091372000001,7.12196395,2025-04-04,2025-09-02,2025-12-09
Vilicher Str.,66,53225,50.75100361000001,7.122087360000002,2025-04-04,2025-09-02,2025-12-09
Vilicher Str.,67,53225,50.751167881818176,7.121947818181818,2025-04-04,2025-09-02,2025-12-09
Vilicher Str.,68,53225,50.75111772727273,7.122257118181818,2025-04-04,2025-09-02,2025-12-09
Vilicher Str.,7,53225,50.74879383571429,7.118021214285714,2025-04-04,2025-09-02,2025-12-09
Vilicher Str.,70,53225,50.751185611111104,7.122346033333334,2025-04-04,2025-09-02,2025-12-09
Vilicher Str.,72,53225,50.75125835,7.122469333333334,2025-04-04,2025-09-02,2025-12-09
Vilicher Str.,8,53225,50.74860765,7.11817975,2025-04-04,2025-09-02,2025-12-09
Vilicher Str.,9,53225,50.748822,7.118242,2025-04-04,2025-09-02,2025-12-09
Von-Sandt-Str.,10,53225,50.73978035,7.1172810125,2025-04-04,2025-09-02,2025-12-09
Von-Sandt-Str.,103,53225,50.7434586,7.11535725,2025-04-04,2025-09-02,2025-12-09
Von-Sandt-Str.,109,53225,50.74292118333333,7.115122633333333,2025-04-04,2025-09-02,2025-12-09
Von-Sandt-Str.,11,53225,50.7400442,7.116838,2025-04-04,2025-09-02,2025-12-09
Von-Sandt-Str.,110,53225,50.74292118333333,7.115122633333333,2025-04-04,2025-09-02,2025-12-09
Von-Sandt-Str.,113,53225,50.74308562,7.115035520000001,2025-04-04,2025-09-02,2025-12-09
Von-Sandt-Str.,115,53225,50.743171825,7.11503715,2025-04-04,2025-09-02,2025-12-09
Von-Sandt-Str.,117,53225,50.74325974999999,7.1150142,2025-04-04,2025-09-02,2025-12-09
Von-Sandt-Str.,119,53225,50.743489725,7.114990812499999,2025-04-04,2025-09-02,2025-12-09
Von-Sandt-Str.,12,53225,50.73988506666667,7.117330933333333,2025-04-04,2025-09-02,2025-12-09
Von-Sandt-Str.,127,53225,50.74366404,7.1149087600000005,2025-04-04,2025-09-02,2025-12-09
Von-Sandt-Str.,129,53225,50.7438197875,7.1150011125,2025-04-04,2025-09-02,2025-12-09
Von-Sandt-Str.,13,53225,50.7401303,7.116811,2025-04-04,2025-09-02,2025-12-09
Von-Sandt-Str.,131,53225,50.74372916666667,7.115588616666666,2025-04-04,2025-09-02,2025-12-09
Von-Sandt-Str.,133,53225,50.74380416,7.11557048,2025-04-04,2025-09-02,2025-12-09
Von-Sandt-Str.,135,53225,50.74391696666667,7.115515433333333,2025-04-04,2025-09-02,2025-12-09
Von-Sandt-Str.,14,53225,50.740048575,7.117236775,2025-04-04,2025-09-02,2025-12-09
Von-Sandt-Str.,16,53225,50.74017309999999,7.117189475,2025-04-04,2025-09-02,2025-12-09
Von-Sandt-Str.,17,53225,50.7402588125,7.1166877875,2025-04-04,2025-09-02,2025-12-09
Von-Sandt-Str.,18,53225,50.7402948,7.1171364,2025-04-04,2025-09-02,2025-12-09
Von-Sandt-Str.,19,53225,50.74035619,7.11665449,2025-04-04,2025-09-02,2025-12-09
Von-Sandt-Str.,20,53225,50.7404752625,7.1172088875,2025-04-04,2025-09-02,2025-12-09
Von-Sandt-Str.,21,53225,50.740407233333336,7.1166311166666665,2025-04-04,2025-09-02,2025-12-09
Von-Sandt-Str.,22,53225,50.7405951125,7.1169380875,2025-04-04,2025-09-02,2025-12-09
Von-Sandt-Str.,23,53225,50.74063260000001,7.116568714285714,2025-04-04,2025-09-02,2025-12-09
Von-Sandt-Str.,24,53225,50.7409437,7.1167308,2025-04-04,2025-09-02,2025-12-09
Von-Sandt-Str.,25,53225,50.7408531,7.116419677777778,2025-04-04,2025-09-02,2025-12-09
Von-Sandt-Str.,26,53225,50.74102501666667,7.116735416666668,2025-04-04,2025-09-02,2025-12-09
Von-Sandt-Str.,27,53225,50.74097751666668,7.116358099999999,2025-04-04,2025-09-02,2025-12-09
Von-Sandt-Str.,28,53225,50.7411103,7.1167316,2025-04-04,2025-09-02,2025-12-09
Von-Sandt-Str.,29,53225,50.74106175,7.1163648,2025-04-04,2025-09-02,2025-12-09
Von-Sandt-Str.,3,53225,50.7396365,7.116878808333333,2025-04-04,2025-09-02,2025-12-09
Von-Sandt-Str.,30,53225,50.7411812,7.116695233333334,2025-04-04,2025-09-02,2025-12-09
Von-Sandt-Str.,31,53225,50.74114015,7.11633765,2025-04-04,2025-09-02,2025-12-09
Von-Sandt-Str.,32,53225,50.7412812,7.1166286,2025-04-04,2025-09-02,2025-12-09
Von-Sandt-Str.,33,53225,50.74121288,7.11632654,2025-04-04,2025-09-02,2025-12-09
Von-Sandt-Str.,35,53225,50.74133251428572,7.116255857142856,2025-04-04,2025-09-02,2025-12-09
Von-Sandt-Str.,38,53225,50.74175162499999,7.116531825,2025-04-04,2025-09-02,2025-12-09
Von-Sandt-Str.,39,53225,50.74188022727273,7.116042118181817,2025-04-04,2025-09-02,2025-12-09
Von-Sandt-Str.,40,53225,50.74180804,7.116533340000001,2025-04-04,2025-09-02,2025-12-09
Von-Sandt-Str.,41,53225,50.74200899,7.116025699999999,2025-04-04,2025-09-02,2025-12-09
Von-Sandt-Str.,42,53225,50.741891975,7.116539675,2025-04-04,2025-09-02,2025-12-09
Von-Sandt-Str.,43,53225,50.742181783333336,7.116004366666666,2025-04-04,2025-09-02,2025-12-09
Von-Sandt-Str.,44,53225,50.74195216,7.11648012,2025-04-04,2025-09-02,2025-12-09
Von-Sandt-Str.,45,53225,50.7421830875,7.1158844875,2025-04-04,2025-09-02,2025-12-09
Von-Sandt-Str.,46,53225,50.7420202875,7.116524175,2025-04-04,2025-09-02,2025-12-09
Von-Sandt-Str.,47,53225,50.7421806,7.1157479625,2025-04-04,2025-09-02,2025-12-09
Von-Sandt-Str.,48,53225,50.74210054,7.116489200000001,2025-04-04,2025-09-02,2025-12-09
Von-Sandt-Str.,5,53225,50.739713916666666,7.116865675000002,2025-04-04,2025-09-02,2025-12-09
Von-Sandt-Str.,50,53225,50.74220244999999,7.11646145,2025-04-04,2025-09-02,2025-12-09
Von-Sandt-Str.,51,53225,50.74192213333333,7.115400233333335,2025-04-04,2025-09-02,2025-12-09
Von-Sandt-Str.,53,53225,50.7419056,7.1152896,2025-04-04,2025-09-02,2025-12-09
Von-Sandt-Str.,54,53225,50.74228518333333,7.116452066666668,2025-04-04,2025-09-02,2025-12-09
Von-Sandt-Str.,55,53225,50.741905,7.11514894,2025-04-04,2025-09-02,2025-12-09
